no,product_name,rating,comment,link
142,VICHYIE Womens Tops V Neck Summer Short Sleeve Casual Slim Fitted Tshirt,4,The shirt is very comfortable and super cute but it is see-through so make sure you wear a beige color bra or undershirt.,https://www.amazon.com/VICHYIE-Shirts-Trendy-Sleeves-Blouses/dp/B0B739KKRQ/ref=sr_1_161_sspa?qid=1699205047&s=fashion-womens-intl-ship&sr=1-161-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl&psc=1
143,Viracy Womens V Neck Lantern Long Sleeve Blouse Hollow Out Casual Shirts Tops,2,This shirt is not something I would ever wear. It's got a thicker wierd fabric and is not flattering like in the picture.,https://www.amazon.com/Viracy-Peasant-Lantern-Chiffon-Pullover/dp/B07WHGXFX9/ref=sr_1_164_sspa?qid=1699205047&s=fashion-womens-intl-ship&sr=1-164-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl&psc=1
144,Viracy Womens V Neck Lantern Long Sleeve Blouse Hollow Out Casual Shirts Tops,2,"Didn't fit right, arms too short, the material doesn't look like the photo it is shiny.",https://www.amazon.com/Viracy-Peasant-Lantern-Chiffon-Pullover/dp/B07WHGXFX9/ref=sr_1_164_sspa?qid=1699205047&s=fashion-womens-intl-ship&sr=1-164-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl&psc=2
145,MakeMeChic Women's Summer Short Sleeve Tops See Through Mesh Sheer Sexy T Shirt Blouse,3,Was hoping for more oversized look based off photos and reviews as well as more sheer but was slightly disappointed when it was a lot more fitted.,https://www.amazon.com/MakeMeChic-Womens-Summer-Sleeve-Through/dp/B09MK2R9DX/ref=sr_1_165?qid=1699205047&s=fashion-womens-intl-ship&sr=1-165
146,MakeMeChic Women's Summer Short Sleeve Tops See Through Mesh Sheer Sexy T Shirt Blouse,1,"Bought this for a festival. Fabric was stiff and felt really weird, also was HUGE for a medium. I immediately returned.",https://www.amazon.com/MakeMeChic-Womens-Summer-Sleeve-Through/dp/B09MK2R9DX/ref=sr_1_165?qid=1699205047&s=fashion-womens-intl-ship&sr=1-165
147,VICHYIE Women Tank Tops Summer Sleeveless Basic Cami Top Shirt Slim Knit Ribbed Racerback Blouses,4,"Bought multiple colors of these in the past, but the most recent purchase of the dark green color tank had a higher cut underneath the arms which I do not think is flattering. So I returned.",https://www.amazon.com/VICHYIE-Summer-Sleeveless-Racerback-Blouses/dp/B087DYBQ7B/ref=sr_1_166?qid=1699205047&s=fashion-womens-intl-ship&sr=1-166
148,VICHYIE Women Tank Tops Summer Sleeveless Basic Cami Top Shirt Slim Knit Ribbed Racerback Blouses,1,I wore the shirt around the house. I washed it the next day and to my surprise the shirt came out with blotches where the dye has been lightened/removed.,https://www.amazon.com/VICHYIE-Summer-Sleeveless-Racerback-Blouses/dp/B087DYBQ7B/ref=sr_1_166?qid=1699205047&s=fashion-womens-intl-ship&sr=1-167
149,Verdusa Women's Casual Basic Cap Sleeve Slim Fitted Round Neck Crop Tee Top,4,"Bought this for my wife and it was totally see through, I begged her to wear it but she said it was inappropriate.",https://www.amazon.com/Verdusa-Womens-Casual-Sleeve-Fitted/dp/B08YRQ9FK6/ref=sr_1_169?qid=1699205047&s=fashion-womens-intl-ship&sr=1-169&th=1
150,Verdusa Women's Casual Basic Cap Sleeve Slim Fitted Round Neck Crop Tee Top,2,This was too sheer for me I didn’t like the material or the quailty I returned,https://www.amazon.com/Verdusa-Womens-Casual-Sleeve-Fitted/dp/B08YRQ9FK6/ref=sr_1_169?qid=1699205047&s=fashion-womens-intl-ship&sr=1-169&th=2
151,MANGOPOP Glitter Sheer Mesh Top Women Short Long Sleeve Sexy Shirt See Through Clubwear Tee Slim Blouse,3,"The shirt is cute on the hanger, but the shape is not flattering for me at all.",https://www.amazon.com/MANGOPOP-Glitter-Sleeve-Through-Clubwear/dp/B0788T1KZH/ref=sr_1_171?qid=1699205047&s=fashion-womens-intl-ship&sr=1-171
152,MANGOPOP Glitter Sheer Mesh Top Women Short Long Sleeve Sexy Shirt See Through Clubwear Tee Slim Blouse,3,The shirt was too big although according to the chart it should fit. The sleeves are very long.,https://www.amazon.com/MANGOPOP-Glitter-Sleeve-Through-Clubwear/dp/B0788T1KZH/ref=sr_1_171?qid=1699205047&s=fashion-womens-intl-ship&sr=1-171
153,Sherosa Womens T Shirts V-Neck Half Sleeve Loose Fit Shirts Casual Solid Basic Tops,2,I wore it one time and the material balled up and got fuzzy where my chain laid on it.,https://www.amazon.com/Sherosa-Sleeve-Shirts-Trendy-Summer/dp/B0BRBY1GSR/ref=sr_1_178_sspa?qid=1699205047&s=fashion-womens-intl-ship&sr=1-178-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl&psc=1
154,Sherosa Womens T Shirts V-Neck Half Sleeve Loose Fit Shirts Casual Solid Basic Tops,4,Loved the quality!,https://www.amazon.com/Sherosa-Sleeve-Shirts-Trendy-Summer/dp/B0BRBY1GSR/ref=sr_1_178_sspa?qid=1699205047&s=fashion-womens-intl-ship&sr=1-178-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl&psc=1
155,Beaully Womens Casual Plaid Shackets Brushed Flannel Button Down Shirt Jacket Coats with Side Pockets,4,This is extremely itchy on the inside. So plan on wearing a long sleeve shirt if you buy this otherwise you will itch so bad.,https://www.amazon.com/Womens-Brushed-Flannel-Pocketed-Shackets/dp/B09NRJ9ZDJ/ref=sr_1_179_sspa?qid=1699205047&s=fashion-womens-intl-ship&sr=1-179-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl&psc=1
156,Beaully Womens Casual Plaid Shackets Brushed Flannel Button Down Shirt Jacket Coats with Side Pockets,2,Material is scratchy and uncomfortable. Also shorter than expected.,https://www.amazon.com/Womens-Brushed-Flannel-Pocketed-Shackets/dp/B09NRJ9ZDJ/ref=sr_1_179_sspa?qid=1699205047&s=fashion-womens-intl-ship&sr=1-179-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl&psc=1
157,lime flare Dressy Lace Trim Blouse Tops Popular Short Sleeve Shirt,1,"This shirt came apart at the seam by the tag the first time I wore it. It is outside my return window. If it didn't hold up, I feel I should be allowed to return it. Very disappointed.",https://www.amazon.com/lime-flare-T-Shirt-Dressy-Eyelash/dp/B087PJ8ZGS/ref=sr_1_181?qid=1699205047&s=fashion-womens-intl-ship&sr=1-181
158,lime flare Dressy Lace Trim Blouse Tops Popular Short Sleeve Shirt,1,The quality of Amazon clothing has drastically declined. This shirt ran very small and was a thin material. Returned due to low quality and too small.,https://www.amazon.com/lime-flare-T-Shirt-Dressy-Eyelash/dp/B087PJ8ZGS/ref=sr_1_181?qid=1699205047&s=fashion-womens-intl-ship&sr=1-182
159,Women Vintage Rock Band T Shirt Fashion Rock Music Graphic Tees Shirt Summer Short Sleeve Casual Tees for Rock Lovers,1,Disappointed for what I paid & thought the quality of the graphics would be better it’s a cheap iron on feel after I wash the graphics will start.coming,https://www.amazon.com/Vintage-Fashion-Graphic-Freddie-Mercury/dp/B082XVHN15/ref=sr_1_183?qid=1699205047&s=fashion-womens-intl-ship&sr=1-183&th=1
160,Women Vintage Rock Band T Shirt Fashion Rock Music Graphic Tees Shirt Summer Short Sleeve Casual Tees for Rock Lovers,2,I dislike the style. The gold was gaudy and flecking off. It was not sewn correctly either. It was a no for me and I retuned it.,https://www.amazon.com/Vintage-Fashion-Graphic-Freddie-Mercury/dp/B082XVHN15/ref=sr_1_183?qid=1699205047&s=fashion-womens-intl-ship&sr=1-183&th=2
161,"Hanes Women's Raglan Sleeve Tee, Women’s Stretch Cotton Tee, Women’s Crewneck Tee",5,"I like everything about this jersey! An excellent price. It is ""true to size"" and fits very well. I like the 3/4 sleeve, and the boat neck is a nice touch. I'm going to buy another one in a different color. An all-around great casual top.",https://www.amazon.com/Hanes-Womens-Stretch-Cotton-Raglan/dp/B01MTZWMTB/ref=sr_1_185?qid=1699205047&s=fashion-womens-intl-ship&sr=1-185
162,"Hanes Women's Raglan Sleeve Tee, Women’s Stretch Cotton Tee, Women’s Crewneck Tee",4,"Okay quality only, so made it a bit pricey!",https://www.amazon.com/Hanes-Womens-Stretch-Cotton-Raglan/dp/B01MTZWMTB/ref=sr_1_185?qid=1699205047&s=fashion-womens-intl-ship&sr=1-185
163,"Amazon Essentials Women's Slim-Fit Thin Strap Tank, Pack of 2",2,"Neckline not properly stabilized, stretches too much",https://www.amazon.com/Amazon-Essentials-Womens-Standard-2-Pack/dp/B07XQBSYYD/ref=sr_1_187?qid=1699205047&s=fashion-womens-intl-ship&sr=1-187
164,"Amazon Essentials Women's Slim-Fit Thin Strap Tank, Pack of 3",2,"The fit and quality is good (haven’t washed yet). But the beige is pink! And I needed beige. I don’t feel like dealing with the return, but definitely didn’t need 3 pink tanks. Very annoying.",https://www.amazon.com/Amazon-Essentials-Womens-Standard-2-Pack/dp/B07XQBSYYD/ref=sr_1_187?qid=1699205047&s=fashion-womens-intl-ship&sr=1-188
165,Herou Women's Casual Long Sleeve T Shirt Crewneck with Side Split Fall Pullover Loose Tunic Sweater Tops,3,The material is what I didn’t like. It literally grabs everything and everything. Once you wash? The material looks old and outworn.,https://www.amazon.com/Herou-Womens-Casual-Pullover-Medium/dp/B07W45XY65/ref=sr_1_190?qid=1699205047&s=fashion-womens-intl-ship&sr=1-190
166,Herou Women's Casual Long Sleeve T Shirt Crewneck with Side Split Fall Pullover Loose Tunic Sweater Tops,3,Love the shirt but it’s a little bit on the snug side and material makes me itch all day.,https://www.amazon.com/Herou-Womens-Casual-Pullover-Medium/dp/B07W45XY65/ref=sr_1_190?qid=1699205047&s=fashion-womens-intl-ship&sr=1-190
167,Artfish Women Casual Basic Sleeveless High Neck Rib-Knit Y2k Crop Tank Top,3,The material was too thin and it was see through so I had to return it. Very soft material though,https://www.amazon.com/Artfish-Casual-Sleeveless-Rib-Knit-Racerback/dp/B08M8Z7H71/ref=sr_1_191?qid=1699205047&s=fashion-womens-intl-ship&sr=1-191
168,Artfish Women Casual Basic Sleeveless High Neck Rib-Knit Y2k Crop Tank Top,2,It’s over priced for the quality. It’s polyester & cotton. No spandex as it states. Not worth buying.,https://www.amazon.com/Artfish-Casual-Sleeveless-Rib-Knit-Racerback/dp/B08M8Z7H71/ref=sr_1_191?qid=1699205047&s=fashion-womens-intl-ship&sr=1-191
169,Elesomo Women Shirts V Neck Short/Long Sleeve Cotton Tops T-Shirt Basic Tees,1,Don’t waste your money on the shirt. It is absolutely terribly cheap stiff no style absolutely not flattering.,https://www.amazon.com/Elesomo-Tshirts-Sleeve-Summer-Cotton/dp/B0BG598DD1/ref=sr_1_193?qid=1699205047&s=fashion-womens-intl-ship&sr=1-193
170,Elesomo Women Shirts V Neck Short/Long Sleeve Cotton Tops T-Shirt Basic Tees,1,"The material looks cheap, faded, short length too . Nothing like innthe pic . Buyer be aware",https://www.amazon.com/Elesomo-Tshirts-Sleeve-Summer-Cotton/dp/B0BG598DD1/ref=sr_1_193?qid=1699205047&s=fashion-womens-intl-ship&sr=1-194
171,Zeagoo Womens Flannel Shirts Long/Roll Up Sleeve Collared Button Down Plaid Shirt Casual Work Tops ,5,Very nice material plus love wine color. Flannel is so soft.,https://www.amazon.com/Zeagoo-Womens-Sleeve-Boyfriend-Flannel/dp/B073WWFGNS/ref=sr_1_196?qid=1699205047&s=fashion-womens-intl-ship&sr=1-196
172,Zeagoo Womens Flannel Shirts Long/Roll Up Sleeve Collared Button Down Plaid Shirt Casual Work Tops ,1,I bought this blouse because it stated that it was cotton - even the inside tag says it’s cotton. It’s not. It’s polyester. I returned it.,https://www.amazon.com/Zeagoo-Womens-Sleeve-Boyfriend-Flannel/dp/B073WWFGNS/ref=sr_1_196?qid=1699205047&s=fashion-womens-intl-ship&sr=1-197
173,Amoretu Womens Tshirts V Neck Short/Long Sleeve Tops Tee Solid Color Blouse,3,The shirt is a pure white and a silky material. It is also see through. It seems to be good quality but it isn’t what an am looking for so I will be returning.,https://www.amazon.com/Amoretu-Womens-Shirts-Casual-Sleeve/dp/B07KYGJFNY/ref=sr_1_197?qid=1699205047&s=fashion-womens-intl-ship&sr=1-197
174,Amoretu Womens Tshirts V Neck Short/Long Sleeve Tops Tee Solid Color Blouse,2,I'm so disappointed because this item came with a run in the thread right on the chest. It's very unfortunate to wait for an item in anticipation of a nice new shirt only to receive a defective one that I now have to go through the trouble of returning.,https://www.amazon.com/Amoretu-Womens-Shirts-Casual-Sleeve/dp/B07KYGJFNY/ref=sr_1_197?qid=1699205047&s=fashion-womens-intl-ship&sr=1-198
175,Langwyqu Womens' Cap Sleeve Casual Loose Fit Basic Shirts Tank Tops,3,"Disappointed when I got the shirt. I mean it's a shirt, but the cut and fit look much cuter online than in person. The sleeves are just straight blocks and look sad, while the v cut doesn't seem as pronounced",https://www.amazon.com/Langwyqu-Womens-Sleeve-T-Shirt-Casual/dp/B08ZXMQS6M/ref=sr_1_196_sspa?qid=1699206907&s=fashion-womens-intl-ship&sr=1-196-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&psc=1
176,Langwyqu Womens' Cap Sleeve Casual Loose Fit Basic Shirts Tank Tops,2,"The fabric is very thin, see-through and too small. Too bad I was disappointed because I love the graphics.",https://www.amazon.com/Langwyqu-Womens-Sleeve-T-Shirt-Casual/dp/B08ZXMQS6M/ref=sr_1_196_sspa?qid=1699206907&s=fashion-womens-intl-ship&sr=1-196-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&psc=2
177,SOLY HUX Women's Summer Halter Tops Keyhole Polka Dots Blouses Striped Tank Top Casual Sleeveless Shirts,1,I love the design of this top yet it’s almost too short to tuck in and too long to just hang. It’s still in my closet. I probably should’ve returned it.,https://www.amazon.com/SOLY-HUX-Keyhole-Blouses-Sleeveless/dp/B0BWYBZPV8/ref=sr_1_197?qid=1699206907&s=fashion-womens-intl-ship&sr=1-197
178,SOLY HUX Women's Summer Halter Tops Keyhole Polka Dots Blouses Striped Tank Top Casual Sleeveless Shirts,3,This top was smaller. I ordered an xl but around my mid section i just needed it to be slightly bigger. Overall it is beautiful and flattering.,https://www.amazon.com/SOLY-HUX-Keyhole-Blouses-Sleeveless/dp/B0BWYBZPV8/ref=sr_1_197?qid=1699206907&s=fashion-womens-intl-ship&sr=1-198
179,Peaceglad Women's Lounge Lapel Button Up Long Sleeve Plaid Long Shirt Jacket Shacket,5,"This is a lovely jacket. The colors are beautiful. I have wide hips, so putting items in the pockets do make me look wider, but this jacket still looks good on. It keeps me warm and elevate my outfits. One negative is it give off lint on certain materials, but this is still my favorite thing to wear.",https://www.amazon.com/Peaceglad-Womens-Lounge-Button-Shacket/dp/B09BJ9FZBH/ref=sr_1_198?qid=1699206907&s=fashion-womens-intl-ship&sr=1-198
180,Peaceglad Women's Lounge Lapel Button Up Long Sleeve Plaid Long Shirt Jacket Shacket,5,"I loved the cut, style and color!",https://www.amazon.com/Peaceglad-Womens-Lounge-Button-Shacket/dp/B09BJ9FZBH/ref=sr_1_198?qid=1699206907&s=fashion-womens-intl-ship&sr=1-199
181,Tanming Womens Flannel Plaid Shacket Wool Blend Button Down Shirt Fall Fashion Jacket,3,This was a very cute top but the pockets ripped basically immediately and it irritates my neck very badly with the scratchy fabric.,https://www.amazon.com/Tanming-Brushed-Flannel-Pocketed-Coats%EF%BC%88Khaki-M%EF%BC%89/dp/B08JGCKG3T/ref=sr_1_199?qid=1699206907&s=fashion-womens-intl-ship&sr=1-199
182,Tanming Womens Flannel Plaid Shacket Wool Blend Button Down Shirt Fall Fashion Jacket,3,Fit was not as expected. Sleeves were bulky and all around the shacket was super itchy!,https://www.amazon.com/Tanming-Brushed-Flannel-Pocketed-Coats%EF%BC%88Khaki-M%EF%BC%89/dp/B08JGCKG3T/ref=sr_1_199?qid=1699206907&s=fashion-womens-intl-ship&sr=1-200
183,Halife Women's Long Sleeve Boat Neck Off Shoulder Blouse Tops,2,Color is pretty but material is thin and cheap. Returned it. Not worth the money,https://www.amazon.com/Shoulder-Black-Blouses-Sleeve-Casual/dp/B07FCCGQC9/ref=sr_1_201?qid=1699206907&s=fashion-womens-intl-ship&sr=1-201
184,Halife Women's Long Sleeve Boat Neck Off Shoulder Blouse Tops,5,I love this color blue and it’s so comfortable!,https://www.amazon.com/Shoulder-Black-Blouses-Sleeve-Casual/dp/B07FCCGQC9/ref=sr_1_201?qid=1699206907&s=fashion-womens-intl-ship&sr=1-201
185,MIRACMODA Woman Off Shoulder Ruched Tie Back Crop Top Summer Lantern Sleeve Boho Shirt Blouse,1,The material was so thin and was not worth the price.,https://www.amazon.com/MIRACMODA-Shoulder-Ruched-Lantern-Sleeve/dp/B09D9FYHKY/ref=sr_1_193?qid=1699206907&s=fashion-womens-intl-ship&sr=1-193
186,MIRACMODA Woman Off Shoulder Ruched Tie Back Crop Top Summer Lantern Sleeve Boho Shirt Blouse,1,Worst material ever. Too small. Meant for people with small bust only…,https://www.amazon.com/MIRACMODA-Shoulder-Ruched-Lantern-Sleeve/dp/B09D9FYHKY/ref=sr_1_193?qid=1699206907&s=fashion-womens-intl-ship&sr=1-194
187,WIHOLL Long Sleeve Shirts for Women Tops Tunic Fall Trendy Crew Neck Clothes,2,Fit was slim in body and Sleeves a bit long. Slight odor to fabric. Will be returning,https://www.amazon.com/WIHOLL-Sleeve-Shirts-Fashion-Caramel/dp/B0C7GPVLNT/ref=sr_1_197?qid=1699206907&s=fashion-womens-intl-ship&sr=1-197
188,WIHOLL Long Sleeve Shirts for Women Tops Tunic Fall Trendy Crew Neck Clothes,2,"I wanted to love this shirt. The sleeves were so cute, it was comfortable and for true to size. The length was just too long. I ended up returning for this reason.",https://www.amazon.com/WIHOLL-Sleeve-Shirts-Fashion-Caramel/dp/B0C7GPVLNT/ref=sr_1_197?qid=1699206907&s=fashion-womens-intl-ship&sr=1-197
189,AEPEBO Sexy Crop Tops for Women Deep V Neck Back Cutout Sleeveless Plunge Racerback Tank Cropped Top,1,Fits more like a sports bra and it looks nothing like the picture at all and the material is cheap,https://www.amazon.com/AEPEBO-Womens-Cutout-Sleeveless-Racerback/dp/B07YJXFSND/ref=sr_1_198?qid=1699206907&s=fashion-womens-intl-ship&sr=1-198
190,AEPEBO Sexy Crop Tops for Women Deep V Neck Back Cutout Sleeveless Plunge Racerback Tank Cropped Top,3,Love the top but do wish it had some padding or some additional material to prevent it from being transparent. The fit is perfect,https://www.amazon.com/AEPEBO-Womens-Cutout-Sleeveless-Racerback/dp/B07YJXFSND/ref=sr_1_198?qid=1699206907&s=fashion-womens-intl-ship&sr=1-198
191,Womens Summer Sexy Short Sleeve Tshirt Tops Deep V Neck Shirts Casual Slim Fit Basic T-Shirt Tee,3,Shirt is paper thin and see thru. Way to tight even when I upsized,https://www.amazon.com/Womens-Casual-Sleeve-Tshirt-T-Shirt/dp/B0B6PCZTYP/ref=sr_1_199_sspa?qid=1699206907&s=fashion-womens-intl-ship&sr=1-199-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl&psc=1
192,Womens Summer Sexy Short Sleeve Tshirt Tops Deep V Neck Shirts Casual Slim Fit Basic T-Shirt Tee,3,Cute shirt but the quality is poor.,https://www.amazon.com/Womens-Casual-Sleeve-Tshirt-T-Shirt/dp/B0B6PCZTYP/ref=sr_1_199_sspa?qid=1699206907&s=fashion-womens-intl-ship&sr=1-199-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl&psc=1
193,Cut Out Cold Shoulder T-Shirt Women Lacerated Sleeve Shirt Hollow Out Square Collar Casual Blouse Summer Rock Tee Tops,1,Top cut out material was too flimsy for the effect and did not look good.So I returned this item.,https://www.amazon.com/Shoulder-T-Shirt-Lacerated-Sleeve-Hollow/dp/B0C1SB5X3L/ref=sr_1_204?qid=1699206907&s=fashion-womens-intl-ship&sr=1-204
194,Cut Out Cold Shoulder T-Shirt Women Lacerated Sleeve Shirt Hollow Out Square Collar Casual Blouse Summer Rock Tee Tops,3,The shirt is cute. But it almost looks like a maternity top the way it fits with the sides scrunched up.,https://www.amazon.com/Shoulder-T-Shirt-Lacerated-Sleeve-Hollow/dp/B0C1SB5X3L/ref=sr_1_204?qid=1699206907&s=fashion-womens-intl-ship&sr=1-205
195,PUMIEY Women's Short Sleeve Crop Tops Crew Neck T Shirt Sexy Tee Smoke Cloud Collection,2,"I love the fit and feel of the shirt, but it came with a hole in one of the seems on the side. It’s not too noticeable, just frustrating.",https://www.amazon.com/PUMIEY-Women-Short-Sleeve-Shirt/dp/B0C2CDZGNN/ref=sr_1_206?qid=1699206907&s=fashion-womens-intl-ship&sr=1-206
196,PUMIEY Women's Short Sleeve Crop Tops Crew Neck T Shirt Sexy Tee Smoke Cloud Collection,3,"I'm usually a true M and this shirt was way too small on me. You can see every outline under the shirt. If you purchase, size up at least 1 size. I am returning.",https://www.amazon.com/PUMIEY-Women-Short-Sleeve-Shirt/dp/B0C2CDZGNN/ref=sr_1_206?qid=1699206907&s=fashion-womens-intl-ship&sr=1-206
197,PRETTYGARDEN Women's 2023 Fall Clothes Plaid Shacket Jacket Long Sleeve Button Down Flannel Shirts Fashion Blouse,2,"I am surprised at any positive reviews because this “jacket” is cheap, smell moldy, is thin and ichy. It is not layerable and isnt worth any money. I have so many nicer clothes and this is definitely going to be returned.",https://www.amazon.com/PRETTYGARDEN-Flannel-Boyfriend-Shacket-C_Plaid/dp/B09GM5TX9Y/ref=sr_1_208?qid=1699206907&s=fashion-womens-intl-ship&sr=1-208
198,PRETTYGARDEN Women's 2023 Fall Clothes Plaid Shacket Jacket Long Sleeve Button Down Flannel Shirts Fashion Blouse,1,"Color not as vibrant as shown… I got black and white plaid. I didn’t like the itchy, stiff material, looked cheap and I returned it",https://www.amazon.com/PRETTYGARDEN-Flannel-Boyfriend-Shacket-C_Plaid/dp/B09GM5TX9Y/ref=sr_1_208?qid=1699206907&s=fashion-womens-intl-ship&sr=1-209
199,Women Halter Backless Camis Streetwear Club Patchwork Camisole,1,This product came with one strap detached from the whole thing. Very disappointed.,https://www.amazon.com/malianna-Backless-Streetwear-Patchwork-Camisole/dp/B07YG1CF8K/ref=sr_1_211?qid=1699206907&s=fashion-womens-intl-ship&sr=1-211
200,Women Halter Backless Camis Streetwear Club Patchwork Camisole,2,"Wish I tried it as soon as I got it, so I could retutn it... Very funky structure that make my chest very flat...love the fabric, tho!",https://www.amazon.com/malianna-Backless-Streetwear-Patchwork-Camisole/dp/B07YG1CF8K/ref=sr_1_211?qid=1699206907&s=fashion-womens-intl-ship&sr=1-212
